"Title","LA other short-term assets                                              ","Central government Net Cash Requirement (Own Account): £m: CPNSA        ","Official reserves outstanding : total #m                                ","Central government Net Cash Requirement: £m: CPNSA                      ","Central Government: Capital transfers to CG: (£m)                       ","Public sector consolidated total debt: Nominal values                   ","PSNB as a % of GDP (rolling 4 quarter average)                          ","PS current budget as a % of GDP (rolling 4 quarter average)             ","PC MFI Net borrowing                                                    ","General government consolidated gross debt - nominal values             ","CG gross debt: Total                                                    ","CG: Impact of APF transfers on CGNB: £m                                 ","Central Government: Pension contributions: (£m)                         ","Central Government: Other (residual), Other taxes: (£m)                 ","Central Government: Total revenue: (£m)                                 ","Central Government: Total taxes: (£m)                                   ","Central Government: Total current expenditure: (£m)                     ","Central Government: Other interest and dividends: (£m)                  ","PC MFI Net Cash requirement                                             ","Central Government: Total capital expenditure: (£m)                     ","Central Government: Other (residual), Other receipts: (£m)              ","Inland Revenue : petroleum revenue tax receipts £ million               ","Central Government: Taxes reveivable: (£m)                              ","Market holdings of gilts: Total                                         ","Central Government: Other taxes on income and wealth: (£m)              ","Network Rail Bonds element of CG Gross Debt: (£m)                       ","Market holdings of sterling Treasury bills                              ","Central Government: Total expenditure: (£m)                             ","Central Government: Purchase of goods and services: (£m)                ","Central Government: Consolidated Fund Cash receipts from IR: Corporation Tax: £m","Central Government: Taxes on alcohol: (£m)                              ","Central Government: Public service pension payments: (£m)               ","Central Government: Other taxes on production: (£m)                     ","Central Government: Capital grants to local government: (£m)            ","Central Government: Other income tax: (£m)                              ","Central Government: Capital grants to public corporations: (£m)         ","Central Government: PAYE Income Tax: (£m)                               ","Financial PCs Gross debt                                                ","CG D.76u VAT and GNI based EU own resource                              ","Central Government: Capital transfer from CG: (£m)                      ","CG: Market output and output for own final use: £m: NSA                 ","General Government Net Borrowing (B.9g): £m CPNSA                       ","CG Gilts adjustments (ESA10)                                            ","CG Other miscellaneous transactions (ESA10)                             ","NS outstanding: contribution to PSNCR financing #m                      ","CG Net acquisition of company securities (ESA10)                        ","CG Accounts receivable/payable (F7)                                     ","Central Government: Cash Outlays: Net departmental outlays: £m          ","LG Gross Debt (Unconsolidated) Total: Maastricht News Release Table 2   ","Central Government: Cash Outlays: Total: £m                             ","General Government Net Debt: (£m)                                       ","Central Government: Cash Receipts: Total: £m                            ","General Government liquid assets: (£m)                                  ","Accrued interest on index-linked gilts (gross) net of redemptions (Same as NMQZ)","Central Government: Cash Outlays: Interest payments: £m                 ","Public sector net debt £ million                                        ","Central Government: Cash Receipts: Interest and dividends: £m           ","CG Net lending to private sector and abroad (ESA10)                     ","Public sector liquid assets                                             ","Central Government: Cash Receipts: Other: £m                            ","BEAPFF - Loan liability (£m)                                            ","PSND (excluding NR) as a % of GDP                                       ","PSEX Series                                                             ","CG: Rent, received: D45: CP NSA                                         ","CG: COFOG :D3 Subsidies, Total paid CP NSA                              ","PSEX Series                                                             ","ESA95: CG uses: D621: Social security benefits in cash: CP NSA          ","Public corporations contribution to PSNCR: £m: CPNSA                    ","PSex: Net Aquisition of Company Securities: £m CPNSA                    ","PSex: Surplus on Current Budget: £m CPNSA                               ","PSex: Accounts Receivable / Payable: £m CPNSA                           ","Local government contribution to PSNCR: £m: CPNSA                       ","PSex: Net Lending to Private Sector and RoW: £m CPNSA                   ","PSex: Net Cash Requirement: £m CPNSA                                    ","REC3 Official Reserves                                                  ","PSex: Adjustments for Interest on Gilts: £m CPNSA                       ","PSCB as a % of GDP (rolling 4 quarter average)                          ","PSex: Other Financial Transactions: £m CPNSA                            ","REC3 National Savings                                                   ","Central Government: Taxes on income receivable: £m CPNSA                ","APF gilt holdings at nominal value                                      ","CG:uses:current transfers within General Government:D73:Total CP NSA    ","PSex: Net investment: £m CPNSA                                          ","REC3 Other                                                              ","Central Government: Compulsory social contributions receivable: £m: CPNSA","REC3 Debt Management Account                                            ","REC3 Foreign Currency                                                   ","Central Government: Total Current Receipts receivable: £m: CPNSA        ","CG: Total compensation of employees, paid (D1)                          ","CGNCR: Central Government on-lending to Local government: £m: CPNSA     ","Gross Operating Surplus: General Government: Central: CP NSA            ","Central Government: Final consumption expenditure: P3 Total: CP NSA     ","CG debt: Other sterling debt & Foreign Currency (PSND)                  ","CG Deposits and other short term assets: Other liquid assets (PSND): (£m)","New PS Ex: PSex/PSBGs cross holdings of debt: (£m)                      ","Central Government: Capital transfers to Asset Purchase Facility (APF): (£m)","Public sector finances: Central Government: Surplus on Current Budget: £m: CPNSA","Hydrocarbon oils (accrued)                                              ","NRAM and B&B element of CG Gross Debt                                   ","BEAPFF - Interest receivable (£m)                                       ","BEAPFF - Interest payable (£m)                                          ","Central Government: Current expenditure: Total payable: £m: CPNSA       ","BEAPFF - Net interest received (£m)                                     ","Television Licence Tax (excl licence fees paid by DWP for over-75s 2000/01)","Central Government: Taxes on production and imports, receivable: £m CPNSA","Local Government:LI:LEVEL:Loans: (Equals NJJA) CP NSA                   ","HMRC cash receipts: Stamp Duties: shares (UK Total)                     ","LA debt: level: bank and building society deposits                      ","CG: social security contributions - cash receipts                       ","CG liquid assets: level: Other central government liquid assets (PSND)  ","CG liquid assets: level: bank and building society deposits (PSND)      ","Central Government: Current expenditure: Other payable: £m: CPNSA       ","Central Government: Taxes (not on production or income) receivable: £m: CPNSA","PSND (excluding NR)                                                     ","Central Government: Other income receivable: £m: CPNSA                  ","CG: NNDR accrued receipts (dist to LAs - CG contribution)               ","Central Government: Interest and dividends receivable: £m: CPNSA        ","CG: Net Cash Requirement (Own Account) ex. UKAR ex. Network Rail: £m    ","CG: Net Cash Requirement ex. UKAR: £m                                   ","Public corporations Net Borrowing (B.9g): £m CPNSA                      ","PSF3A: Total current expenditure (excluding debt interest payments)     ","CG: UKAR contribution to CG Net Cash Requirement: £m                    ","Public sector finances: Current Budget Deficit: £m CPNSA                ","PSF3A: Income tax and NICs                                              ","Central Government: Taxes on production and imports, receivable: VAT: £m CPNSA","CG uses: D.623: social assistance benefits in cash (to HH): CP NSA      ","Central Government: Consolidated Fund Cash receipts from IR: Income Tax: £m","Network Rail: Net Cash Requirement                                      ","CG: APF Cash transfer: CPNSA: £m                                        ","Public corporations Net Cash Requirement: £m: CPNSA                     ","CG: Miscellaneous current transfers, paid to other sectors: CP NSA      ","CGNCR: Central Government on-lending to Public corporations: £m: CPNSA  ","Local government Net Cash Requirement: £m: CPNSA                        ","PS Consolidated Gross Debt: Less lg/nfpcs cross holdings of debt        ","PS Consolidated Gross Debt: Less cg/nfpcs cross holdings of debt        ","PC: PC Gross Debt Held by All Other Sectors (including CG)              ","GG consolidated gross debt less LG/CG holdings                          ","Central Government: Current international cooperation, received (D74): CP NSA","Public sector finances: Net Investment: £m CPNSA                        ","Household Expenditure: Motor vehicle licences £m CURR NSA               ","Central Government: Taxes paid on income by Corporations: £m CPNSA      ","Public sector finances: Net Borrowing (B.9g): £m CPNSA                  ","PSex: Net Borrowing: £m CPNSA                                           ","Central Government: Current expenditure: Net Social Benefits payable: £m: CPNSA","Public sector finances: Central Government: Net Investment: £m: CPNSA   ","PSNB excluding financial interventions (as a % of GDP)                  ","Central Government: Taxes paid on income by Households: £m CPNSA        ","CG: cash receipts: net Self assessment- income tax                      ","CG: Current international co-operation, paid: D74: CP NSA               ","CG ESA 10: Capital grants from private sector D92&D99                   ","Central Government: Consolidated fund Cash receipts from Customs & Excise:VAT £m","CG ESA 10: capital grants to private sector: D92&D99                    ","ESA10: CG: Other capital transfers, received from general government    ","ESA:LA:LI:LEVEL:Long term - bonds                                       ","Central Government: Capital Gains and Legacy Tax: (£m)                  ","Bank of England contributions to PSND                                   ","Central Government: Gross Capital Formation: (£m)                       ","PS liquid assets: less lg deposits and other short term assets with psbgs","PS liquid assets: less cg deposits and other short term assets with psbgs","Gilts - Discount/premia - Cash                                          ","Central Government: Current grants to CG: (£m)                          ","Public sector finances: Net debt (as a percentage of GDP at market prices):CPNSA","PSNDX (millions)                                                        ","Public sector finances: Net Debt: £billion CPNSA                        ","Central Government: Cash Outlays: Net acquisition of company securities: £m","Public Sector Net Cash Requirement: £m: CPNSA                           ","Recurrent Taxes paid by Others: Motor Vehicles: Total NES 5212(OECD Tax Return)","Public sector finances: Central Government: Depreciation: £m: CPNSA     ","Central Government Net Borrowing (B.9g): £m CPNSA                       ","CG NSA for CGNCR to CGND reconciliation: Debt Cancellation              ","Central Government: Stamp duty (land&prop) plus tax on enveloped dwellings: (£m)","CG NSA for CGNCR to CGND reconciliation: Change in CG debt (ex NRAM, B&B and NR)","Bank Levy: Accrued Receipts                                             ","Central Government: Capital grants received from public corporations: £m","ESA:LA:LI:LEVEL:Short term - money market instruments (MMIs)            ","Local Government Net Borrowing (B.9g): £m CPNSA                         ","Public sector finances: Central Government: Saving, and capital taxes: £m: CPNSA","PS Consolidated Gross Debt Less cg/psbgs cross holdings of debt         ","PS Ex Consolidated Gross Debt                                           ","Central Government: Current expenditure: Interest payable: £m: CPNSA    ","#FA: CG: Liabs: Level: Tax instruments                                  ","PS liquid assets: nfpcs deposits and other short term assets            ","PS liquid assets: lg deposits and other short term assets               ","Central govt receipts: taxes on expenditure: tobacco                    ","PS liquid assets: cg deposits and other short term assets               ","PS Consolidated Gross Debt Less lg/psbgs cross holdings of debt         ","PSNI excluding financial interventions (as a % of GDP)                  ","PSNI as a % of GDP (rolling 4 quarter average)                          ","PS liquid assets: psbgs liquid assets                                   ","CG Cash receipts: HM Revenue and Customs                                ","Total PS liquid assets                                                  "
"1979 Q4","","2096","10129","3482",,"","","","0","","",,,,,,,,"0",,,"460",,"",,,,,,"1030",,,,,,,,,"166",,"390","-1527","-66","-380","10725","-109","1419",,"",,"",,"",,,"",,"90","",,,"",,"160","911",,"3384","-173","38","-420",,"332","249","0",,"-66","",,,"6535",,"3036","-1381",,"3083",,,"18185",,"142","679","6248",,,,,"-299","770",,,,"17805",,,"6406","29157",,"","2847","","","10833","267","","619",,"899",,,"-274",,,"-420",,"2760","1900","4166",,,"1071","271","1244","474","","","","","15","-1381",,,"-1801","-1801","5204","-843","",,,"221","0","2314","422","0",,"0",,,,,,,"","","","-94","3637","123","679","-1142",,,,,,,"-385","380",,"","1763","1261","","","635","",,"","",,,""
"1980 Q1","0","-2510","12460","-2057",,"112144","3.9","1.3","0","107499","88568",,,,,,,,"0",,,"1321",,"62048",,,,,,"1984",,,,,,,,,"183",,"576","-1113","-67","-202","15256","-77","-1829",,"33526",,"94404",,"13095",,,"98192",,"-104","13952",,,"45.0",,"275","978",,"3587","-564","118","245",,"1411","-38","0",,"-67","1.3",,,"9131",,"3119","-1919",,"3140",,,"21378",,"159","748","6793",,,,,"1348","743",,,,"19282",,,"6311","30450",,"45","3268","31","559","11484","299","98.2","767",,"1311",,,"-561",,,"245",,"2602","1915","7570",,,"-270","186","294","1570","-1600","-23782","30027","-14595","1","-1919",,,"-1674","-1674","5501","-1117","3.9",,,"196","0","3011","496","0",,"0",,,,,,,"45.0","98192","98.2","-54","-1191","147","748","231",,,,,,,"-1344","2096",,"112144","2327","1109","857","45","772","590",,"2.6","2.6",,,"13952"
"1980 Q2","","3261","11952","4548",,"","","","0","","",,,,,,,,"0",,,"10",,"",,,,,,"0",,,,,,,,,"197",,"476","-2696","-71","-128","16607","12","568",,"",,"",,"",,,"",,"96","",,,"",,"209","928",,"3555","-239","269","-2400",,"404","263","0",,"-71","",,,"6259",,"3479","-951",,"3528",,,"18575",,"26","766","7132",,,,,"-1904","887",,,,"19713",,,"6208","31279",,"","3321","","","12263","319","","725",,"1145",,,"-655",,,"-2400",,"2662","2176","0",,,"1022","403","1261","430","","","","","18","-951",,,"-3351","-3351","5637","-880","",,,"102","0","2583","462","0",,"0",,,,,,,"","","","-52","4694","157","766","-2784",,,,,,,"88","-1138",,"","1853","1522","","","552","",,"","",,,""
"1980 Q3","","2346","11572","3336",,"","","","0","","",,,,,,,,"0",,,"1152",,"",,,,,,"837",,,,,,,,,"180",,"445","-1804","-77","112","17279","341","1024",,"",,"",,"",,,"",,"93","",,,"",,"235","984",,"3650","126","157","-1565",,"373","196","0",,"-77","",,,"8572",,"3242","-1648",,"3612",,,"21630",,"234","802","7635",,,,,"186","889",,,,"20642",,,"6630","31984",,"","3617","","","12585","319","","770",,"1296",,,"-1409",,,"-1565",,"2785","2101","12385",,,"882","384","756","607","","","","","10","-1648",,,"-3213","-3213","5591","-1039","",,,"121","0","2734","539","0",,"0",,,,,,,"","","","-52","3825","145","802","-853",,,,,,,"-951","988",,"","2515","1144","","","687","",,"","",,,""
"1980 Q4","","3005","11487","4604",,"","","","0","","",,,,,,,,"0",,,"10",,"",,,,,,"1270",,,,,,,,,"172",,"474","-1760","-84","5","12102","88","1828",,"",,"",,"",,,"",,"-129","",,,"",,"459","1040",,"4036","-66","177","-351",,"-472","6","0",,"-84","",,,"8198",,"3626","-1452",,"3659",,,"21994",,"805","838","8020",,,,,"-172","906",,,,"21328",,,"7236","31863",,"","3325","","","13290","307","","1007",,"1104",,,"-43",,,"-351",,"3008","2283","5750",,,"728","416","794","333","","","","","103","-1452",,,"-1803","-1803","6107","-1125","",,,"71","0","2774","432","0",,"0",,,,,,,"","","","-52","4104","139","838","-1297",,,,,,,"-463","666",,"","1979","1527","","","724","",,"","",,,""
"1981 Q1","4","544","12583","9",,"130040","4.6","2.3","0","126222","105785",,,,,,,,"0",,,"1233",,"76371",,,,,,"2450",,,,,,,,,"350",,"740","-2693","-94","346","19480","1238","-3103",,"36166",,"111073",,"15149","0",,"113835",,"78","16205",,,"45.6",,"317","1241",,"4435","-870","61","-1413",,"514","78","0",,"-94","2.3",,,"10040",,"4255","-1757",,"3601",,,"23625",,"236","887","8080",,,,,"-788","899",,,,"23526",,,"6768","32669",,"77","3794","1803","682","13853","313","113.8","884",,"1500",,,"-477",,,"-1413",,"2464","2439","9375",,,"-1641","191","-771","750","-1631","-25829","31278","-15729","543","-1757",,,"-3170","-3170","6765","-1291","4.6",,,"371","0","3903","613","0",,"0",,,,,,,"45.6","113835","113.8","-125","-339","163","887","-2079",,,,,,,"-614","99",,"130040","2816","1667","1056","81","822","2485",,"2.3","2.3",,,"16205"
"1981 Q2","","7522","13223","7663",,"","","","0","","",,,,,,,,"0",,,"69",,"",,,,,,"834",,,,,,,,,"255",,"485","-3448","-119","-356","19874","385","3750",,"",,"",,"","15",,"",,"103","",,,"",,"361","1020",,"4369","67","458","-3010",,"211","181","0",,"-119","",,,"7294",,"3863","-669",,"4002",,,"21178",,"-273","874","8199",,,,,"-2940","1189",,,,"23244",,,"6879","33341",,"","2304","","","13931","407","","932",,"1208",,,"-231",,,"-3010",,"2599","2775","6737",,,"481","440","414","-62","","","","","10","-669",,,"-3679","-3679","7085","-819","",,,"141","0","2677","474","0",,"0",,,,,,,"","","","-124","7926","178","874","-3759",,,,,,,"311","-2066",,"","2251","1781","","","635","",,"","",,,""
"1981 Q3","","1958","13088","2268",,"","","","0","","",,,,,,,,"0",,,"1477",,"",,,,,,"1026",,,,,,,,,"397",,"534","-2028","-146","212","20607","99","-94",,"",,"",,"","32",,"",,"92","",,,"",,"352","1086",,"4384","-131","177","-2022",,"351","199","0",,"-146","",,,"10271",,"3583","-945",,"4091",,,"24427",,"-373","898","8472",,,,,"-757","1171",,,,"24286",,,"6661","34122",,"","4301","","","13920","456","","939",,"1512",,,"-939",,,"-2022",,"1616","2764","7319",,,"552","482","683","-22","","","","","31","-945",,,"-2967","-2967","7047","-1038","",,,"68","0","2417","536","0",,"0",,,,,,,"","","","-124","2484","183","898","-1795",,,,,,,"-233","141",,"","3182","2544","","","977","",,"","",,,""
"1981 Q4","","383","12217","509",,"","","","0","","",,,,,,,,"0",,,"-5",,"",,,,,,"1454",,,,,,,,,"7",,"698","-2767","-232","208","18165","-36","671",,"",,"",,"","110",,"",,"-3371","",,,"",,"358","1036",,"4702","117","46","1806",,"-115","-3152","0",,"-232","",,,"9809",,"3795","-815",,"4222",,,"26285",,"-287","924","8573",,,,,"1513","1153",,,,"23848",,,"8941","33978",,"","4589","","","14137","482","","944",,"1339",,,"3758",,,"1806",,"4216","2944","7486",,,"530","482","413","-402","","","","","136","-815",,,"991","991","7570","-4656","",,,"147","0","2885","523","0",,"0",,,,,,,"","","","-124","502","147","924","-3143",,,,,,,"376","2437",,"","2374","1598","","","818","",,"","",,,""
"1982 Q1","6","-3265","10637","-2805",,"138236","2.2","0.7","0","133648","111925",,,,,,,,"0",,,"1687",,"81809",,,,,,"2670",,,,,,,,,"368",,"793","-75","-172","-363","22517","-119","-2677",,"36190",,"121707",,"11941","44",,"125199",,"70","13037",,,"45.3",,"365","929",,"4794","28","-28","1362",,"509","319","0",,"-172","0.7",,,"12279",,"4507","-1706",,"4162",,,"28795",,"-247","981","8975",,,,,"1520","1130",,,,"26294",,,"8563","33153",,"163","4728","328","807","14636","491","125.2","971",,"1737",,,"-269",,,"1362",,"3344","3443","9991",,,"735","304","707","262","-2107","-24908","31603","-14467","829","-1706",,,"-344","-344","8164","-1516","2.2",,,"451","0","3868","651","0",,"0",,,,,,,"45.3","125199","125.2","-116","-2243","201","981","4",,,,,,,"-79","2501",,"138236","3425","2702","1096","169","1083","1135",,"1.5","1.5",,,"13037"
"1982 Q2","","3527","10157","3393",,"","","","0","","",,,,,,,,"0",,,"670",,"",,,,,,"754",,,,,,,,,"374",,"706","-2622","-214","150","23126","27","89",,"",,"",,"","82",,"",,"111","",,,"",,"363","847",,"4653","-313","118","-2316",,"-155","286","0",,"-214","",,,"8662",,"4163","-622",,"4598",,,"24123",,"-103","951","9086",,,,,"-2446","1315",,,,"25618",,,"7465","33067",,"","4196","","","14987","431","","975",,"1473",,,"-316",,,"-2316",,"3053","3537","6925",,,"-344","503","-31","-258","","","","","21","-622",,,"-2938","-2938","8085","-918","",,,"113","0","3297","448","0",,"0",,,,,,,"","","","-113","2914","210","951","-3364",,,,,,,"742","-1495",,"","2468","2739","","","633","",,"","",,,""
"1982 Q3","","1174","10798","2660",,"","","","0","","",,,,,,,,"0",,,"1281",,"",,,,,,"933",,,,,,,,,"420",,"718","-1492","-223","-189","23844","29","-120",,"",,"",,"","87",,"",,"119","",,,"",,"418","821",,"4698","26","124","-1176",,"-759","253","0",,"-223","",,,"10786",,"3876","-1245",,"4613",,,"27170",,"640","979","9023",,,,,"-262","1330",,,,"26453",,,"8137","33036",,"","4714","","","14505","412","","1043",,"1607",,,"-929",,,"-1176",,"3196","3626","7605",,,"872","475","846","-119","","","","","69","-1245",,,"-2421","-2421","8338","-1296","",,,"89","0","3192","501","0",,"0",,,,,,,"","","","-113","1910","198","979","-1558",,,,,,,"66","717",,"","3480","2832","","","934","",,"","",,,""
"1982 Q4","","3466","10508","5074",,"","","","0","","",,,,,,,,"0",,,"40",,"",,,,,,"1242",,,,,,,,,"408",,"599","-3069","-278","394","21810","160","1126",,"",,"",,"","140",,"",,"-985","",,,"",,"482","863",,"5239","-561","258","-290",,"-1758","-892","0",,"-278","",,,"10028",,"3983","-1366",,"4722",,,"26967",,"1075","994","9245",,,,,"-587","1327",,,,"26560",,,"8746","32726",,"","4916","","","14856","404","","1110",,"1331",,,"1413",,,"-290",,"3475","3728","6946",,,"-28","525","533","-683","","","","","136","-1366",,,"-1656","-1656","8908","-2462","",,,"129","0","3419","688","0",,"0",,,,,,,"","","","-113","2766","176","994","-3049",,,,,,,"-20","407",,"","2635","2958","","","877","",,"","",,,""
"1983 Q1","21","-340","11702","1692",,"147274","2.8","0.8","0","142889","124023",,,,,,,,"0",,,"2260",,"88150",,,,,,"2904",,,,,,,,,"371",,"928","-1522","-196","243","25794","31","-882",,"36305",,"129379",,"13510","56",,"132546",,"138","14728",,,"43.9",,"519","980",,"5123","-272","69","1370",,"-29","118","0",,"-196","0.8",,,"13614",,"4401","-2897",,"4799",,,"30898",,"1172","1062","10065",,,,,"1567","1267",,,,"28269",,,"8519","33711",,"368","5081","653","766","16062","430","132.5","1163",,"1690",,,"-5",,,"1370",,"3444","3615","10107",,,"588","409","860","1143","-1864","-26181","32430","-17439","580","-2897",,,"-1527","-1527","8645","-1893","2.8",,,"474","0","4265","740","0",,"0",,,,,,,"43.9","132546","132.5","-287","1399","203","1062","-326",,,,,,,"-1196","2629",,"147274","3504","2467","1218","389","1093","1419",,"2.0","2.0",,,"14728"
"1983 Q2","","3686","11541","5470",,"","","","0","","",,,,,,,,"0",,,"1080",,"",,,,,,"843",,,,,,,,,"326",,"821","-3960","-170","-12","26374","-311","-135",,"",,"",,"","33",,"",,"-3","",,,"",,"416","972",,"5115","-752","-291","-2869",,"-1490","-67","0",,"-170","",,,"8770",,"5083","-1181",,"5239",,,"25843",,"1390","1057","9777",,,,,"-3176","1405",,,,"27962",,,"8209","34075",,"","4879","","","17034","508","","1063",,"1448",,,"-90",,,"-2869",,"3492","3317","7420",,,"-358","587","394","-100","","","","","9","-1181",,,"-4050","-4050","8360","-1141","",,,"257","0","3528","513","0",,"0",,,,,,,"","","","-284","3227","187","1057","-4317",,,,,,,"357","-2119",,"","2609","2672","","","717","",,"","",,,""
"1983 Q3","","3019","11975","3554",,"","","","0","","",,,,,,,,"0",,,"2271",,"",,,,,,"902",,,,,,,,,"272",,"643","-3150","-171","448","27471","-222","332",,"",,"",,"","30",,"",,"21","",,,"",,"487","881",,"5233","42","-168","-2297",,"74","-56","0",,"-171","",,,"10517",,"4658","-1815",,"5329",,,"28366",,"298","1038","9793",,,,,"-1183","1422",,,,"28511",,,"8716","34332",,"","5318","","","16298","471","","1140",,"1576",,,"-962",,,"-2297",,"3788","3459","7805",,,"279","575","237","372","","","","","25","-1815",,,"-4112","-4112","8653","-1428","",,,"107","0","3618","569","0",,"0",,,,,,,"","","","-284","3664","181","1038","-2611",,,,,,,"-539","-145",,"","3597","2388","","","965","",,"","",,,""
"1983 Q4","","2430","12271","3235",,"","","","0","","",,,,,,,,"0",,,"1805",,"",,,,,,"1624",,,,,,,,,"658",,"705","-1455","-288","-260","24803","3","2038",,"",,"",,"","147",,"",,"-78","",,,"",,"494","913",,"5390","582","48","969",,"-1037","-101","0",,"-288","",,,"12129",,"4931","-1862",,"5413",,,"30580",,"850","1074","10059",,,,,"424","1403",,,,"29082",,,"9293","34291",,"","5076","","","16543","460","","1139",,"1449",,,"562",,,"969",,"3730","3651","7142",,,"537","596","-45","-187","","","","","217","-1862",,,"-893","-893","8988","-1439","",,,"-21","0","3872","695","0",,"0",,,,,,,"","","","-284","2780","193","1074","-1015",,,,,,,"-440","1498",,"","3175","2857","","","984","",,"","",,,""
"1984 Q1","13","-1027","11619","29",,"159322","3.6","1.3","0","155148","137667",,,,,,,,"0",,,"2555",,"100697",,,,,,"4121",,,,,,,,,"447",,"785","-3195","-240","236","28864","-414","-2771","31413","38307","35345","140861","36448","14287","90","4026","143604","1788","45","15507","1184",,"43.6","4","552","1087","-7","5456","-98","-358","-21","-1280","189","71","0",,"-240","1.3",,,"13908",,"5477","-2726",,"5355",,,"32440",,"935","1135","10662",,,,,"-262","1375",,,,"31567",,,"9110","35073",,"1003","5711","801","851","18474","521","143.6","1208",,"1590","-1103","101","444",,"0","-21",,"3711","3644","10587",,,"23","508","121","1124","-1876","-27401","33451","-20826","8","-2726",,,"-2747","-2747","9152","-1855","3.6",,,"398","0","5721","769","0",,"0","-188",,,,,,"43.6","143604","143.6","-94","117","218","1135","-2117",,,,,,,"-1078","873",,"159322","3844","3238","1220","1016","1143","1652",,"2.3","2.3",,"33476","15507"
"1984 Q2","","4613","11432","5095",,"","","","0","","",,,,,,,,"0",,,"1261",,"",,,,,,"1043",,,,,,,,,"438",,"680","-4913","-621","-20","29600","34","507","27251","","30247","","25634","","96","3025","","1701","-4","","1536",,"","10","563","1223","-8","5261","-357","-40","-4068","-505","62","-43","4792",,"-621","",,,"9823",,"5089","-859",,"5512",,,"27804",,"494","1079","10087",,,,,"-3328","1530",,,,"30053",,,"8639","35610",,"","5162","","","17467","537","","1226",,"1452","4613","5095","-24",,"0","-4068",,"3890","3841","7641",,,"-369","603","-12","556","","","","","7","-859",,,"-4927","-4927","9002","-1389","",,,"113","0","3872","604","0",,"0","-189",,,,,,"","","","-29","4792","194","1079","-4717",,,,,,,"-196","-2249",,"","3505","3304","","","800","",,"","",,"22397",""
"1984 Q3","","2097","12319","2515",,"","","","0","","",,,,,,,,"0",,,"2300",,"",,,,,,"1252",,,,,,,,,"385",,"741","-2084","99","262","30214","-338","879","27649","","30928","","28831","","43","3704","","1750","-14","","1727",,"","7","679","1133","-8","5425","39","-484","-1335","378","495","-46","3041",,"99","",,,"12258",,"4698","-1599",,"5644",,,"31602",,"189","1099","10502",,,,,"310","1555",,,,"30193",,,"9575","36366",,"","5609","","","17347","513","","1354",,"1599","2097","2515","-857",,"0","-1335",,"4284","3865","8667",,,"268","593","229","684","","","","","-1","-1599",,,"-2934","-2934","9282","-1519","",,,"76","0","4034","574","0",,"0","-189",,,,,,"","","","-425","3041","189","1099","-1209",,,,,,,"-875","1409",,"","3523","3570","","","1185","",,"","",,"25354",""
"1984 Q4","","1036","13553","2563",,"","","","0","","",,,,,,,,"0",,,"1271",,"",,,,,,"2125",,,,,,,,,"437",,"762","-1752","-661","-87","28194","-1439","2290","28681","","30681","","29645","","171","3502","","1786","-67","","1875",,"","10","704","1188","-8","5814","1070","-1293","143","2328","-1200","-71","2425",,"-661","",,,"12472",,"5040","-1958",,"5811",,,"33253",,"1140","1158","10815",,,,,"722","1614",,,,"31373",,,"10891","37202",,"","5383","","","17562","506","","1375",,"1440","1036","2563","-73",,"0","143",,"5705","3889","7425",,,"1457","534","387","-60","","","","","525","-1958",,,"-1815","-1815","9675","-1722","",,,"197","0","4931","668","0",,"0","-190",,,,,,"","","","-1502","2425","206","1158","-1000",,,,,,,"-752","1880",,"","4012","3332","","","930","",,"","",,"25984",""
"1985 Q1","19","-1103","10998","101",,"171781","3.5","1.5","0","166482","149344",,,,,,,,"0",,,"1561",,"110872",,,,,,"5344",,,,,,,,,"436",,"960","-2308","180","-36","30635","-8","-2568","31716","41220","35561","153344","38669","13138","45","4274","157017","1960","75","14544","1617",,"44.3","7","820","1617","-7","5791","173","59","42","-1220","-266","-41","1",,"180","1.5",,,"15782",,"5555","-2901",,"5781",,,"36498",,"1473","1256","11671",,,,,"1090","1502",,,,"34152",,,"10262","38516",,"1330","6177","0","791","20553","569","157.0","1514",,"1751","-3108","-769","-558",,"0","42",,"4699","4102","12028",,,"-96","529","-269","1207","-1903","-24357","31559","-24082","76","-2901",,,"-2859","-2859","9909","-2344","3.5",,,"831","0","5209","742","0",,"0","-193",,,,,,"44.3","157017","157.0","-429","1","235","1256","-1254",,,,,,,"-1054","2346",,"171781","3680","3614","1406","1349","1485","791",,"2.1","2.1",,"35092","14544"
"1985 Q2","","2707","10913","2912",,"","","","0","","",,,,,,,,"0",,,"1096",,"",,,,,,"1603",,,,,,,,,"432",,"500","-4896","-672","160","31336","-1387","-139","29162","","31461","","28754","","176","3584","","2357","10","","1567",,"","5","558","1233","-7","5729","-153","-1340","-4131","-973","-1","-93","2751",,"-672","",,,"10582",,"5248","-779",,"6015",,,"30058",,"475","1117","10761",,,,,"-3442","1614",,,,"32383",,,"8993","39054",,"","5802","","","18230","580","","1267",,"1972","2707","2912","-19",,"0","-4131",,"4363","4278","8769",,,"-423","596","-270","474","","","","","0","-779",,,"-4910","-4910","9950","-1293","",,,"87","0","4526","526","0",,"0","-203",,,,,,"","","","-1285","2751","210","1117","-4735",,,,,,,"-161","-2325",,"","4076","4196","","","639","",,"","",,"24830",""
